Pseudo-terminal will not be allocated because stdin is not a terminal.
Allocated port 6 for remote forward to localhost:5173
You are not authenticated.
Your tunnel will expire in 60 minutes. Upgrade to Pinggy Pro to get unrestricted tunnels. https://dashboard.pinggy.io
https://lkdha-49-207-132-187.free.pinggy.net
https://vpllj-49-207-132-187.run.pinggy-free.link

RB: 0, SB: 0, TC: 0, AC: 4294967295               
RB: 0, SB: 0, TC: 1, AC: 0               
RB: 0, SB: 0, TC: 1, AC: 4294967295               
RB: 0, SB: 0, TC: 2, AC: 0               
RB: 0, SB: 0, TC: 2, AC: 4294967295               
RB: 0, SB: 0, TC: 3, AC: 0               
RB: 0, SB: 0, TC: 3, AC: 0               
RB: 1989342, SB: 10749913, TC: 42, AC: 5               
RB: 1989342, SB: 10749913, TC: 44, AC: 7               
RB: 1989342, SB: 10749913, TC: 44, AC: 6               
RB: 1989342, SB: 10749913, TC: 45, AC: 7               connect_to localhost port 5173: failed.


RB: 1989342, SB: 10749913, TC: 45, AC: 7               
RB: 1989342, SB: 10749913, TC: 45, AC: 6               
RB: 1989342, SB: 10749913, TC: 46, AC: 7               
RB: 1989342, SB: 10749913, TC: 46, AC: 7               connect_to localhost port 5173: failed.

connect_to localhost port 5173: failed.

connect_to localhost port 5173: failed.

connect_to localhost port 5173: failed.

connect_to localhost port 5173: failed.


RB: 1989342, SB: 10749913, TC: 46, AC: 7               
RB: 1989342, SB: 10749913, TC: 46, AC: 7               
RB: 1989342, SB: 10749913, TC: 46, AC: 7               
RB: 1989342, SB: 10749913, TC: 46, AC: 7               
RB: 1989342, SB: 10749913, TC: 46, AC: 7               
RB: 1989342, SB: 10749913, TC: 46, AC: 6               
RB: 1989342, SB: 10749913, TC: 47, AC: 7               
RB: 1989342, SB: 10749913, TC: 47, AC: 7               
RB: 1989342, SB: 10749913, TC: 47, AC: 6               
RB: 1989342, SB: 10749913, TC: 48, AC: 7               
RB: 1989342, SB: 10749913, TC: 48, AC: 7               
RB: 1989342, SB: 10749913, TC: 48, AC: 6               
RB: 1989342, SB: 10749913, TC: 49, AC: 7               
RB: 1989342, SB: 10749913, TC: 49, AC: 7               
RB: 1989342, SB: 10749913, TC: 49, AC: 6               
RB: 1989342, SB: 10749913, TC: 50, AC: 7               
RB: 1989342, SB: 10749913, TC: 50, AC: 7               
RB: 1989342, SB: 10749913, TC: 50, AC: 6               
RB: 1989342, SB: 10749913, TC: 51, AC: 7               
RB: 1989342, SB: 10749913, TC: 51, AC: 7               connect_to localhost port 5173: failed.


RB: 1989342, SB: 10749913, TC: 51, AC: 7               
RB: 1989342, SB: 10749913, TC: 51, AC: 6               
RB: 1989342, SB: 10749913, TC: 52, AC: 7               
RB: 1989342, SB: 10749913, TC: 52, AC: 7               connect_to localhost port 5173: failed.


RB: 1989342, SB: 10749913, TC: 52, AC: 7               
RB: 1989342, SB: 10749913, TC: 52, AC: 6               
RB: 1989342, SB: 10749913, TC: 53, AC: 7               
RB: 1989342, SB: 10749913, TC: 53, AC: 7               connect_to localhost port 5173: failed.

setsockopt TCP_NODELAY: Invalid argument

connect_to localhost port 5173: failed.

setsockopt TCP_NODELAY: Invalid argument

connect_to localhost port 5173: failed.


RB: 1989342, SB: 10749913, TC: 53, AC: 7               
RB: 1989342, SB: 10749913, TC: 53, AC: 7               
RB: 1989342, SB: 10749913, TC: 53, AC: 7               
RB: 1989342, SB: 10749913, TC: 53, AC: 6               
RB: 1989342, SB: 10749913, TC: 54, AC: 7               
RB: 1989342, SB: 10749913, TC: 54, AC: 7               
RB: 1989342, SB: 10749913, TC: 54, AC: 6               
RB: 1989342, SB: 10749913, TC: 55, AC: 7               
RB: 1989342, SB: 10749913, TC: 55, AC: 7               setsockopt TCP_NODELAY: Invalid argument

connect_to localhost port 5173: failed.

connect_to localhost port 5173: failed.


RB: 1989342, SB: 10749913, TC: 55, AC: 6               
RB: 1989342, SB: 10749913, TC: 56, AC: 7               
RB: 1989342, SB: 10749913, TC: 56, AC: 7               
RB: 1989342, SB: 10749913, TC: 56, AC: 7               
RB: 1989342, SB: 10749913, TC: 56, AC: 7               
RB: 1989342, SB: 10749913, TC: 56, AC: 6               
RB: 1989342, SB: 10749913, TC: 57, AC: 7               
RB: 1989342, SB: 10749913, TC: 57, AC: 7               connect_to localhost port 5173: failed.


RB: 1989342, SB: 10749913, TC: 57, AC: 6               
RB: 1989342, SB: 10749913, TC: 58, AC: 7               
RB: 1989342, SB: 10749913, TC: 58, AC: 7               
RB: 1989342, SB: 10749913, TC: 58, AC: 7               
RB: 1989342, SB: 10749913, TC: 58, AC: 7               
RB: 1989342, SB: 10749913, TC: 58, AC: 6               
RB: 1989342, SB: 10749913, TC: 59, AC: 7               connect_to localhost port 5173: failed.

connect_to localhost port 5173: failed.


RB: 1989342, SB: 10749913, TC: 59, AC: 7               
RB: 1989342, SB: 10749913, TC: 59, AC: 7               
RB: 1989342, SB: 10749913, TC: 59, AC: 6               
RB: 1989342, SB: 10749913, TC: 60, AC: 7               
RB: 1989342, SB: 10749913, TC: 60, AC: 7               connect_to localhost port 5173: failed.

connect_to localhost port 5173: failed.


RB: 1989342, SB: 10749913, TC: 60, AC: 6               
RB: 1989342, SB: 10749913, TC: 61, AC: 7               
RB: 1989342, SB: 10749913, TC: 61, AC: 7               
RB: 1989342, SB: 10749913, TC: 61, AC: 7               
RB: 1989342, SB: 10749913, TC: 61, AC: 7               
RB: 1989342, SB: 10749913, TC: 61, AC: 6               
RB: 1989342, SB: 10749913, TC: 62, AC: 7               
RB: 1989342, SB: 10749913, TC: 62, AC: 7               connect_to localhost port 5173: failed.

connect_to localhost port 5173: failed.


RB: 1989342, SB: 10749913, TC: 62, AC: 6               
RB: 1989342, SB: 10749913, TC: 63, AC: 7               
RB: 1989342, SB: 10749913, TC: 63, AC: 7               
RB: 1989342, SB: 10749913, TC: 63, AC: 7               
RB: 1989342, SB: 10749913, TC: 63, AC: 7               
RB: 1989342, SB: 10749913, TC: 63, AC: 6               
RB: 1989342, SB: 10749913, TC: 64, AC: 7               
RB: 1989342, SB: 10749913, TC: 64, AC: 7               
RB: 1989342, SB: 10749913, TC: 64, AC: 6               
RB: 1989342, SB: 10749913, TC: 65, AC: 7               
RB: 1989342, SB: 10749913, TC: 65, AC: 7               setsockopt TCP_NODELAY: Invalid argument

connect_to localhost port 5173: failed.


RB: 1989342, SB: 10749913, TC: 65, AC: 7               
RB: 1989342, SB: 10749913, TC: 65, AC: 6               
RB: 1989342, SB: 10749913, TC: 66, AC: 7               
RB: 1989342, SB: 10749913, TC: 66, AC: 7               connect_to localhost port 5173: failed.


RB: 1989342, SB: 10749913, TC: 66, AC: 7               connect_to localhost port 5173: failed.


RB: 1989342, SB: 10749913, TC: 66, AC: 6               
RB: 1989342, SB: 10749913, TC: 67, AC: 7               
RB: 1989342, SB: 10749913, TC: 67, AC: 7               
RB: 1989342, SB: 10749913, TC: 67, AC: 7               
RB: 1989342, SB: 10749913, TC: 67, AC: 6               
RB: 1989342, SB: 10749913, TC: 68, AC: 7               
RB: 1989342, SB: 10749913, TC: 68, AC: 7               
RB: 1989342, SB: 10749913, TC: 68, AC: 7               
RB: 1989342, SB: 10749913, TC: 68, AC: 7               
RB: 1989342, SB: 10749913, TC: 68, AC: 7               
RB: 1989342, SB: 10749913, TC: 68, AC: 7               
RB: 1991704, SB: 10749913, TC: 42, AC: 4               
RB: 1991704, SB: 10749913, TC: 42, AC: 4               
RB: 1991704, SB: 10749913, TC: 42, AC: 4               
RB: 1994094, SB: 10749913, TC: 44, AC: 6               
RB: 1994094, SB: 10749913, TC: 44, AC: 6               
RB: 1994094, SB: 10749913, TC: 44, AC: 6               
RB: 1994891, SB: 10928011, TC: 44, AC: 6               
RB: 1994891, SB: 10928011, TC: 44, AC: 6               
RB: 1995673, SB: 10928011, TC: 45, AC: 7               
RB: 1995673, SB: 10928011, TC: 45, AC: 6               
RB: 1995673, SB: 10928011, TC: 46, AC: 7               
RB: 1995673, SB: 10928011, TC: 46, AC: 7               
RB: 1995673, SB: 10928011, TC: 46, AC: 6               
RB: 1995673, SB: 10928011, TC: 47, AC: 7               
RB: 1995673, SB: 10928011, TC: 47, AC: 7               
RB: 1995673, SB: 10928011, TC: 47, AC: 6               
RB: 1995673, SB: 10928011, TC: 48, AC: 7               
RB: 1995673, SB: 10928011, TC: 48, AC: 7               
RB: 1995673, SB: 10928011, TC: 48, AC: 6               
RB: 1995673, SB: 10928011, TC: 49, AC: 7               
RB: 1995673, SB: 10928011, TC: 49, AC: 7               
RB: 1995673, SB: 10928011, TC: 49, AC: 6               
RB: 1995673, SB: 10928011, TC: 50, AC: 7               
RB: 1995673, SB: 10928011, TC: 50, AC: 7               
RB: 1995673, SB: 10928011, TC: 50, AC: 6               
RB: 1995673, SB: 10928011, TC: 51, AC: 7               
RB: 1995673, SB: 10928011, TC: 51, AC: 7               
RB: 1995673, SB: 11025769, TC: 45, AC: 7               
RB: 1995673, SB: 11025769, TC: 45, AC: 7               
RB: 1995673, SB: 11025769, TC: 45, AC: 7               
RB: 1995673, SB: 11025769, TC: 45, AC: 7               
RB: 1995673, SB: 11025769, TC: 45, AC: 7               
RB: 1995673, SB: 11025769, TC: 45, AC: 7               
RB: 1998194, SB: 11026764, TC: 47, AC: 9               
RB: 1998194, SB: 11026764, TC: 47, AC: 3               
RB: 1998194, SB: 11026764, TC: 47, AC: 3               
RB: 1998194, SB: 11026764, TC: 47, AC: 3               
RB: 1998194, SB: 11026764, TC: 47, AC: 3               
RB: 1999873, SB: 11026891, TC: 47, AC: 3               
RB: 1999873, SB: 11026891, TC: 47, AC: 3               
RB: 1999873, SB: 11026891, TC: 47, AC: 3               
RB: 1999873, SB: 11026891, TC: 47, AC: 3               
RB: 1999873, SB: 11026891, TC: 47, AC: 3               
RB: 1999873, SB: 11026891, TC: 47, AC: 3               
RB: 2001593, SB: 11245609, TC: 48, AC: 4               
RB: 2001593, SB: 11245609, TC: 48, AC: 4               
RB: 2001593, SB: 11245609, TC: 48, AC: 4               
RB: 2001593, SB: 11245609, TC: 48, AC: 4               
RB: 2001593, SB: 11245609, TC: 48, AC: 4               
RB: 2004865, SB: 11245736, TC: 50, AC: 6               
RB: 2004865, SB: 11245736, TC: 50, AC: 6               
RB: 2004865, SB: 11245736, TC: 50, AC: 6               
RB: 2004865, SB: 11245736, TC: 50, AC: 6               
RB: 2004865, SB: 11245736, TC: 50, AC: 6               
RB: 2004865, SB: 11245736, TC: 50, AC: 6               
RB: 2004865, SB: 11245736, TC: 50, AC: 6               
RB: 2004865, SB: 11245736, TC: 50, AC: 6               
RB: 2004865, SB: 11245736, TC: 50, AC: 6               
RB: 2004865, SB: 11245736, TC: 50, AC: 6               
RB: 2004865, SB: 11245736, TC: 50, AC: 6               
RB: 2004865, SB: 11245736, TC: 50, AC: 6               
RB: 2004865, SB: 11245736, TC: 50, AC: 6               
RB: 2004865, SB: 11245736, TC: 50, AC: 6               
RB: 2004865, SB: 11245736, TC: 50, AC: 6               
RB: 2004865, SB: 11245736, TC: 50, AC: 6               
RB: 2004865, SB: 11245736, TC: 50, AC: 5               
RB: 2004865, SB: 11245736, TC: 51, AC: 6               
RB: 2010773, SB: 11765904, TC: 51, AC: 7               
RB: 2010773, SB: 11765904, TC: 51, AC: 7               
RB: 2010773, SB: 11765904, TC: 51, AC: 6               
RB: 2010773, SB: 11765904, TC: 52, AC: 7               
RB: 2010773, SB: 11765904, TC: 52, AC: 7               
RB: 2010773, SB: 11765904, TC: 52, AC: 6               
RB: 2010773, SB: 11765904, TC: 53, AC: 7               
RB: 2010773, SB: 11765904, TC: 53, AC: 7               
RB: 2010773, SB: 11765904, TC: 53, AC: 6               
RB: 2010773, SB: 11765904, TC: 54, AC: 7               
RB: 2010773, SB: 11765904, TC: 54, AC: 7               
RB: 2011555, SB: 11805321, TC: 52, AC: 8               
RB: 2011555, SB: 11805321, TC: 52, AC: 8               
RB: 2011555, SB: 11806205, TC: 52, AC: 7               
RB: 2011555, SB: 11806205, TC: 52, AC: 6               
RB: 2011555, SB: 11806205, TC: 53, AC: 7               
RB: 2011555, SB: 11806205, TC: 53, AC: 7               
RB: 2011555, SB: 11806205, TC: 53, AC: 6               
RB: 2011555, SB: 11806205, TC: 54, AC: 7               
RB: 2011555, SB: 11806205, TC: 54, AC: 7               
RB: 2011555, SB: 11806205, TC: 54, AC: 7               
RB: 2011555, SB: 11806205, TC: 54, AC: 6               
RB: 2011555, SB: 11806205, TC: 55, AC: 7               
RB: 2011555, SB: 11806205, TC: 55, AC: 7               
RB: 2011555, SB: 11806205, TC: 55, AC: 7               
RB: 2011555, SB: 11806205, TC: 55, AC: 7               
RB: 2011555, SB: 11806205, TC: 55, AC: 7               
RB: 2011555, SB: 11806205, TC: 55, AC: 7               
RB: 2011555, SB: 11806205, TC: 55, AC: 7               
RB: 2014886, SB: 11822980, TC: 54, AC: 9               
RB: 2014886, SB: 11822980, TC: 54, AC: 9               
RB: 2014886, SB: 11822980, TC: 54, AC: 9               
RB: 2014886, SB: 11822980, TC: 54, AC: 9               
RB: 2014886, SB: 11822980, TC: 54, AC: 9               
RB: 2014886, SB: 11822980, TC: 54, AC: 9               
RB: 2014886, SB: 11822980, TC: 54, AC: 9               
RB: 2014886, SB: 11822980, TC: 54, AC: 9               
RB: 2014886, SB: 11822980, TC: 54, AC: 9               
RB: 2014886, SB: 11822980, TC: 54, AC: 9               
RB: 2014886, SB: 11822980, TC: 54, AC: 9               
RB: 2014886, SB: 11822980, TC: 54, AC: 9               
RB: 2014886, SB: 11822980, TC: 54, AC: 9               
RB: 2014886, SB: 11822980, TC: 54, AC: 9               
RB: 2014886, SB: 11822980, TC: 54, AC: 9               
RB: 2014886, SB: 11822980, TC: 54, AC: 9               
RB: 2014886, SB: 11822980, TC: 54, AC: 9               
RB: 2014886, SB: 11822980, TC: 54, AC: 9               
RB: 2014886, SB: 11822980, TC: 54, AC: 9               
RB: 2014886, SB: 11822980, TC: 54, AC: 9               
RB: 2014886, SB: 11822980, TC: 54, AC: 9               
RB: 2014886, SB: 11822980, TC: 54, AC: 9               
RB: 2022215, SB: 12364528, TC: 58, AC: 10               
RB: 2022215, SB: 12364528, TC: 58, AC: 10               
RB: 2022215, SB: 12364528, TC: 58, AC: 10               
RB: 2022215, SB: 12364528, TC: 58, AC: 10               
RB: 2022215, SB: 12364528, TC: 58, AC: 10               
RB: 2022215, SB: 12364528, TC: 58, AC: 10               
RB: 2022215, SB: 12364528, TC: 58, AC: 10               
RB: 2022215, SB: 12364528, TC: 58, AC: 10               
RB: 2022215, SB: 12364528, TC: 58, AC: 10               
RB: 2022215, SB: 12364528, TC: 58, AC: 10               
RB: 2022215, SB: 12364528, TC: 58, AC: 10               
RB: 2022215, SB: 12364528, TC: 58, AC: 10               
RB: 2022215, SB: 12364528, TC: 58, AC: 10               
RB: 2022215, SB: 12364528, TC: 58, AC: 10               
RB: 2022215, SB: 12364528, TC: 58, AC: 10               
RB: 2022215, SB: 12364528, TC: 58, AC: 10               
RB: 2022215, SB: 12364528, TC: 58, AC: 10               
RB: 2022215, SB: 12364528, TC: 58, AC: 10               
RB: 2022215, SB: 12364528, TC: 58, AC: 10               
RB: 2022215, SB: 12364528, TC: 58, AC: 10               
RB: 2022215, SB: 12364528, TC: 58, AC: 10               
RB: 2031135, SB: 12547913, TC: 58, AC: 10               
RB: 2031135, SB: 12547913, TC: 58, AC: 7               
RB: 2031135, SB: 12547913, TC: 58, AC: 1               
RB: 2033105, SB: 12547913, TC: 58, AC: 1               
RB: 2058715, SB: 12547913, TC: 58, AC: 1               
RB: 2113481, SB: 12547913, TC: 58, AC: 1               
RB: 2154457, SB: 12547913, TC: 58, AC: 1               
RB: 2196221, SB: 12547913, TC: 58, AC: 1               
RB: 2245865, SB: 12547913, TC: 58, AC: 1               
RB: 2298267, SB: 12547913, TC: 58, AC: 1               
RB: 2351063, SB: 12547913, TC: 58, AC: 1               
RB: 2408193, SB: 12547913, TC: 58, AC: 1               
RB: 2434591, SB: 12547913, TC: 58, AC: 1               
RB: 2434591, SB: 12547913, TC: 58, AC: 0               
RB: 2434591, SB: 12547913, TC: 59, AC: 1               
RB: 2434591, SB: 12547913, TC: 59, AC: 0               
RB: 2434591, SB: 12547913, TC: 60, AC: 1               
RB: 2434591, SB: 12547913, TC: 60, AC: 0               
RB: 2434591, SB: 12547913, TC: 61, AC: 1               
RB: 2434591, SB: 12547913, TC: 61, AC: 0               
RB: 2434591, SB: 12547913, TC: 62, AC: 1               
RB: 2434591, SB: 12547913, TC: 62, AC: 0               
RB: 2434591, SB: 12547913, TC: 63, AC: 1               
RB: 2434591, SB: 12547913, TC: 63, AC: 0               
RB: 2434591, SB: 12547913, TC: 64, AC: 1               
RB: 2434612, SB: 12547913, TC: 58, AC: 1               
RB: 2434633, SB: 12547913, TC: 58, AC: 1               
RB: 2434654, SB: 12547913, TC: 58, AC: 1               
RB: 2434675, SB: 12547913, TC: 58, AC: 1               
RB: 2434696, SB: 12547913, TC: 58, AC: 1               
RB: 2434696, SB: 12547913, TC: 58, AC: 1               
RB: 2435488, SB: 12549550, TC: 59, AC: 2               
RB: 2435509, SB: 12549550, TC: 59, AC: 2               
RB: 2435509, SB: 12555722, TC: 59, AC: 2               
RB: 2435509, SB: 12555722, TC: 59, AC: 2               
RB: 2435509, SB: 12734174, TC: 59, AC: 2               
RB: 2435509, SB: 12734174, TC: 59, AC: 2               
RB: 2435509, SB: 12734174, TC: 59, AC: 2               
RB: 2435509, SB: 12734174, TC: 59, AC: 2               
RB: 2435509, SB: 12734174, TC: 59, AC: 2               
RB: 2435509, SB: 12734174, TC: 59, AC: 2               
RB: 2435509, SB: 12734174, TC: 59, AC: 2               
RB: 2440275, SB: 12734174, TC: 64, AC: 7               
RB: 2440275, SB: 12734400, TC: 64, AC: 7               
RB: 2440275, SB: 12737697, TC: 64, AC: 7               
RB: 2440275, SB: 12737697, TC: 64, AC: 6               
RB: 2440275, SB: 12737697, TC: 65, AC: 7               
RB: 2440275, SB: 12737697, TC: 65, AC: 6               
RB: 2440275, SB: 12737697, TC: 66, AC: 7               
RB: 2440275, SB: 12737697, TC: 66, AC: 7               
RB: 2440275, SB: 12737697, TC: 66, AC: 6               
RB: 2440275, SB: 12737697, TC: 67, AC: 7               
RB: 2440275, SB: 12737697, TC: 67, AC: 6               
RB: 2440275, SB: 12737697, TC: 68, AC: 7               
RB: 2440275, SB: 12737697, TC: 68, AC: 6               
RB: 2440275, SB: 12737697, TC: 69, AC: 7               
RB: 2440275, SB: 12737697, TC: 69, AC: 6               
RB: 2440275, SB: 12737697, TC: 70, AC: 7               
RB: 2440275, SB: 12737697, TC: 70, AC: 6               
RB: 2440275, SB: 12737697, TC: 71, AC: 7               
RB: 2440275, SB: 12737697, TC: 71, AC: 7               
RB: 2440275, SB: 12737697, TC: 71, AC: 7               
RB: 2440275, SB: 12737697, TC: 71, AC: 7               
RB: 2440275, SB: 12737697, TC: 71, AC: 7               
RB: 2440275, SB: 12737697, TC: 71, AC: 7               connect_to localhost port 5173: failed.


RB: 2440275, SB: 12737697, TC: 71, AC: 7               
RB: 2440275, SB: 12737697, TC: 71, AC: 6               
RB: 2440275, SB: 12737697, TC: 72, AC: 7               
RB: 2440275, SB: 12737697, TC: 72, AC: 7               connect_to localhost port 5173: failed.

connect_to localhost port 5173: failed.

connect_to localhost port 5173: failed.

connect_to localhost port 5173: failed.

setsockopt TCP_NODELAY: Invalid argument

connect_to localhost port 5173: failed.


RB: 2440275, SB: 12737697, TC: 72, AC: 7               
RB: 2440275, SB: 12737697, TC: 72, AC: 7               
RB: 2440275, SB: 12737697, TC: 72, AC: 7               
RB: 2440275, SB: 12737697, TC: 72, AC: 7               
RB: 2440275, SB: 12737697, TC: 72, AC: 7               
RB: 2440275, SB: 12737697, TC: 72, AC: 6               
RB: 2440275, SB: 12737697, TC: 73, AC: 7               
RB: 2440275, SB: 12737697, TC: 73, AC: 7               
RB: 2440275, SB: 12737697, TC: 73, AC: 6               
RB: 2440275, SB: 12737697, TC: 74, AC: 7               
RB: 2440275, SB: 12737697, TC: 74, AC: 7               
RB: 2440275, SB: 12737697, TC: 74, AC: 6               
RB: 2440275, SB: 12737697, TC: 75, AC: 7               
RB: 2440275, SB: 12737697, TC: 75, AC: 7               
RB: 2440275, SB: 12737697, TC: 75, AC: 6               
RB: 2440275, SB: 12737697, TC: 76, AC: 7               
RB: 2440275, SB: 12737697, TC: 76, AC: 7               
RB: 2440275, SB: 12737697, TC: 76, AC: 6               
RB: 2440275, SB: 12737697, TC: 77, AC: 7               
RB: 2440275, SB: 12737697, TC: 77, AC: 7               connect_to localhost port 5173: failed.


RB: 2440275, SB: 12737697, TC: 77, AC: 7               
RB: 2440275, SB: 12737697, TC: 77, AC: 6               
RB: 2440275, SB: 12737697, TC: 78, AC: 7               
RB: 2440275, SB: 12737697, TC: 78, AC: 7               connect_to localhost port 5173: failed.


RB: 2440275, SB: 12737697, TC: 78, AC: 7               
RB: 2440275, SB: 12737697, TC: 78, AC: 6               
RB: 2440275, SB: 12737697, TC: 79, AC: 7               
RB: 2440275, SB: 12737697, TC: 79, AC: 7               
RB: 2440275, SB: 12737697, TC: 79, AC: 7               connect_to localhost port 5173: failed.

connect_to localhost port 5173: failed.

connect_to localhost port 5173: failed.


RB: 2440275, SB: 12737697, TC: 79, AC: 7               
RB: 2440275, SB: 12737697, TC: 79, AC: 7               
RB: 2440275, SB: 12737697, TC: 79, AC: 6               
RB: 2440275, SB: 12737697, TC: 80, AC: 7               
RB: 2440275, SB: 12737697, TC: 80, AC: 7               
RB: 2440275, SB: 12737697, TC: 80, AC: 6               
RB: 2440275, SB: 12737697, TC: 81, AC: 7               
RB: 2440275, SB: 12737697, TC: 81, AC: 7               
RB: 2440275, SB: 12737697, TC: 81, AC: 6               
RB: 2440275, SB: 12737697, TC: 82, AC: 7               
RB: 2440275, SB: 12737697, TC: 82, AC: 7               connect_to localhost port 5173: failed.


RB: 2440275, SB: 12737697, TC: 82, AC: 7               
RB: 2440275, SB: 12737697, TC: 82, AC: 7               
RB: 2440275, SB: 12737697, TC: 82, AC: 6               
RB: 2440275, SB: 12737697, TC: 83, AC: 7               connect_to localhost port 5173: failed.


RB: 2440275, SB: 12737697, TC: 83, AC: 7               
RB: 2440275, SB: 12737697, TC: 83, AC: 6               
RB: 2440275, SB: 12737697, TC: 84, AC: 7               
RB: 2440275, SB: 12737697, TC: 84, AC: 7               
RB: 2440275, SB: 12737697, TC: 84, AC: 7               
RB: 2440275, SB: 12737697, TC: 84, AC: 7               
RB: 2440275, SB: 12737697, TC: 84, AC: 7               
RB: 2440275, SB: 12737697, TC: 84, AC: 7               
RB: 2441879, SB: 12737697, TC: 68, AC: 11               
RB: 2441879, SB: 12737697, TC: 68, AC: 11               
RB: 2441879, SB: 12737697, TC: 68, AC: 11               
RB: 2445028, SB: 12737697, TC: 70, AC: 6               
RB: 2445028, SB: 12737697, TC: 70, AC: 6               
RB: 2445028, SB: 12737697, TC: 70, AC: 6               
RB: 2445028, SB: 12737697, TC: 70, AC: 6               
RB: 2445028, SB: 12737697, TC: 70, AC: 6               
RB: 2445028, SB: 12737697, TC: 70, AC: 6               
RB: 2445028, SB: 12737697, TC: 70, AC: 6               
RB: 2445028, SB: 12737697, TC: 70, AC: 6               
RB: 2445028, SB: 12737697, TC: 70, AC: 6               
RB: 2446617, SB: 12806424, TC: 70, AC: 6               
RB: 2446617, SB: 12806424, TC: 70, AC: 6               
RB: 2446617, SB: 12806424, TC: 70, AC: 6               
RB: 2446617, SB: 12806424, TC: 70, AC: 6               
RB: 2446617, SB: 12806424, TC: 70, AC: 6               
RB: 2446617, SB: 12806424, TC: 70, AC: 6               
RB: 2448213, SB: 13031333, TC: 70, AC: 6               
RB: 2448213, SB: 13031333, TC: 70, AC: 6               
RB: 2448213, SB: 13031333, TC: 70, AC: 6               
RB: 2448213, SB: 13031333, TC: 70, AC: 6               
RB: 2449863, SB: 13286083, TC: 70, AC: 6               
RB: 2449863, SB: 13286083, TC: 70, AC: 6               
RB: 2449863, SB: 13540833, TC: 70, AC: 6               
RB: 2449863, SB: 13540833, TC: 70, AC: 6               
RB: 2449863, SB: 13540960, TC: 70, AC: 6               
RB: 2449863, SB: 13540960, TC: 70, AC: 6               
RB: 2449863, SB: 13540960, TC: 70, AC: 6               
RB: 2449863, SB: 13540960, TC: 70, AC: 6               
RB: 2449863, SB: 13540960, TC: 70, AC: 6               
RB: 2449863, SB: 13540960, TC: 70, AC: 6               
RB: 2449863, SB: 13540960, TC: 70, AC: 6               
RB: 2449863, SB: 13540960, TC: 70, AC: 5               
RB: 2449863, SB: 13540960, TC: 71, AC: 6               
RB: 2449863, SB: 13540960, TC: 71, AC: 6               
RB: 2449863, SB: 13540960, TC: 71, AC: 5               
RB: 2449863, SB: 13540960, TC: 72, AC: 6               
RB: 2449863, SB: 13540960, TC: 72, AC: 6               
RB: 2449863, SB: 13540960, TC: 72, AC: 6               
RB: 2455399, SB: 13602460, TC: 71, AC: 7               
RB: 2455399, SB: 13602460, TC: 71, AC: 7               
RB: 2455399, SB: 13602460, TC: 71, AC: 6               
RB: 2455399, SB: 13602460, TC: 72, AC: 7               
RB: 2455399, SB: 13602460, TC: 72, AC: 6               
RB: 2455399, SB: 13602460, TC: 73, AC: 7               
RB: 2455399, SB: 13602460, TC: 73, AC: 7               
RB: 2455399, SB: 13602460, TC: 73, AC: 6               
RB: 2455399, SB: 13602460, TC: 74, AC: 7               
RB: 2455399, SB: 13602460, TC: 74, AC: 7               
RB: 2455399, SB: 13700764, TC: 71, AC: 7               
RB: 2455399, SB: 13700764, TC: 71, AC: 7               
RB: 2455399, SB: 13700764, TC: 71, AC: 6               
RB: 2455399, SB: 13700764, TC: 72, AC: 7               
RB: 2455399, SB: 13700764, TC: 72, AC: 7               
RB: 2455399, SB: 13700764, TC: 72, AC: 7               
RB: 2455399, SB: 13700764, TC: 72, AC: 7               
RB: 2455399, SB: 13700764, TC: 72, AC: 7               
RB: 2455399, SB: 13700764, TC: 72, AC: 7               
RB: 2457081, SB: 13702627, TC: 73, AC: 7               
RB: 2457920, SB: 13702627, TC: 73, AC: 7               
RB: 2457920, SB: 13702627, TC: 73, AC: 7               
RB: 2457920, SB: 13702627, TC: 73, AC: 7               
RB: 2457920, SB: 13702627, TC: 73, AC: 7               
RB: 2459599, SB: 13702754, TC: 73, AC: 4               
RB: 2459599, SB: 13702754, TC: 73, AC: 4               
RB: 2459599, SB: 13702754, TC: 73, AC: 4               
RB: 2459599, SB: 13921488, TC: 73, AC: 4               
RB: 2459599, SB: 13921488, TC: 73, AC: 4               
RB: 2459599, SB: 13921488, TC: 73, AC: 4               
RB: 2459599, SB: 13921488, TC: 73, AC: 4               
RB: 2459599, SB: 13921488, TC: 73, AC: 4               
RB: 2459599, SB: 13921488, TC: 73, AC: 4               
RB: 2459599, SB: 13921488, TC: 73, AC: 4               
RB: 2459599, SB: 13921488, TC: 73, AC: 4               
RB: 2459599, SB: 13921488, TC: 73, AC: 4               
RB: 2459599, SB: 13921488, TC: 73, AC: 4               
RB: 2459599, SB: 13921488, TC: 73, AC: 4               
RB: 2464457, SB: 14441061, TC: 76, AC: 6               
RB: 2464457, SB: 14441061, TC: 76, AC: 6               
RB: 2464457, SB: 14441061, TC: 76, AC: 6               
RB: 2464457, SB: 14441061, TC: 76, AC: 6               
RB: 2464457, SB: 14441061, TC: 76, AC: 6               
RB: 2464457, SB: 14441061, TC: 76, AC: 6               
RB: 2464457, SB: 14441061, TC: 76, AC: 6               
RB: 2464457, SB: 14441061, TC: 76, AC: 6               
